,Unnamed: 0,english_text
865,120.0,"Light goes fast deeper and deeper slowly it dies though in the sleepers eyes hide the only source of power and learn the will of an hour after hour
 Tremendous intouition of none but blackened faces the heartfelt horrors of the once forgotten past the sleeping demons that wept in my shadows they all flee from the passion in your eyes
 Cold are my war battered beliefes of religion sleeping in the youth, you still must hail the towers that were built to house the Gods themselves is this not just a minipulation of powers carved in the idiotic beliefes of men
 Truly the only great rules of this world are taught in the divine wisdom of wim their spacious reasoning constrains the light that shines from the heavens down on us
 Trust not in the ones who believe they betray all for their blasphemies they call together the arms of women who are controlled by the simple will of men
 slowly we rise against moronic thoughts as the will to be great greatens and the outcome of biblical proportions will be the extinction of mankind oh how “God” is to us kind."
866,121.0,"So slow, so ugly, So you, why me? The stars, the sky, I cry, I die. You lied why that. I sturggle on and on And so on. But what for? There is nothing left, Only death and dying  Falling angel."
867,122.0,"My tears, your blood. Bleeding weed. The more I cry,  the more you die. My bloody tears, I shed my tears,  my bloody tears. Bleeding weed. I cryed and you died."
868,123.0,I am all alone…  I don’t belong  in this….world… In this whatever… Fear.. tears…  unbelivable.. unsuccess.. The truth is  never gonna be.. me.. I am never gonna be the… truth… For I am nothing  but dying… restless.. None…  black and white soul..
869,124.0,"Insane, crazy, Tied down and dying  forever in the darkness.  Can never rest,  can never sleep,  will never be me.   Pain forever. Filth, fire, dark, nothing. My soul is gone and  my heart is broken."
870,125.0,"I keep telling myself, it´ll be alright So I can go to sleep, at night But deep inside, I can feel that for real, I have no idea and all that I´ve got for certain is fear."
871,126.0,"I´m a soldier, fightin\' a war The enemy, is my fear My weapon is jammed and I\'m out of ammo My enemy closes in and all I have is my knife and a choice,  torture or death?"
872,127.0,"My fear is always near tear that are fighting through even with you here I do not know, how to be true Because I fear you too."
873,128.0,I long to be free to soar through the sky like the eagle flying high to free the chicken inside of me
874,129.0,1 year 12 months 52 weeks 365 days Alone in every way for far too long ever since that faithful day.
875,130.0,Single white male seeks someone to spend his lonely  nights with. Please be gentle For he is a very fragile little boy who has been alone for a long time.
876,131.0,"I was walking down the river, and my daddy wasn't there. I was walking down the cliver, and my daddy was there. So I said to my daddy, I ain't no teddybear!"
877,132.0,Every human being is a sky  of it´s own  and we need them all  to travel the distance to our  God eternal shore.
878,133.0,"Reality, hit me hard this morning, realized I´ve lost you without a warning. Memories of you and I together, always tought that we would last forever. I was stupied, and made a big mistake, I never meant to take your heart and break.
 This is made for you, I want to tell you the truth, I love you! These words are made for you."
879,134.0,"bruised by life hurt myself what\'s the way out of my hell
 now i know where i\'ve been closed the door couldn\'t handle the light
 still i miss the warmth i need the light can i get there what\'s the way
 tired of the fight stuck being perfect breaking the frame that\'s crucifying me
 overdosing on normal lost in the woods darkness surrounds but still provides
 cut myself shaving because i wanted to drove into a wall because i had to
 needed to break through"
880,135.0,"I hate you
 but i still love you
 i allways hate you
 but i allways love you 2
 but i hate you more then anithing
 but now i know i just love you 2 mouts ;*"
881,136.0,"The pain on your face is my pain too. The tear in your eyes is my tear too. Your sorrow is mine.
 Every time you feel blue I´m sad. I wanna make you feel better. But I can´t. I don´t know how. But you have to know I´ll do everything to make your pain go away my love."
882,137.0,"Give me a reason not to die, give me a reason to fly.
 Sing me a song, dont treat me wrong.
 Learn what my soal is, that you dont wanna miss.
 Feel me like i feel you.  My friend my soal mate my life!"
883,138.0,"Sweet pains of desire. My body longs for yours. My lips are burning after your last kiss. My rose weeps when i think of you. Im shivering all over with the tought of your touch. These are my sweet pains of desire,  for you. Make my pain go away, touch me...."
